record_type,sentence_set_id,label,prefix,word,surprisal_target,actual_surprisal,met_threshold
distractor_candidate,1,4,Tyrannosaurus rex is one,seem,25,21.51654444612616,False
distractor_candidate,1,4,Humpback whales are known,seem,25,23.198343526856668,False
distractor_candidate,1,4,Tyrannosaurus rex is one,cars,25,25.58733389207384,True
distractor_candidate,1,4,Humpback whales are known,cars,25,18.225199635945625,False
distractor_candidate,1,4,Tyrannosaurus rex is one,felt,25,18.447450751863823,False
distractor_candidate,1,4,Humpback whales are known,felt,25,23.09959796803728,False
distractor_candidate,1,4,Tyrannosaurus rex is one,hate,25,19.373966695481602,False
distractor_candidate,1,4,Humpback whales are known,hate,25,21.173681209227272,False
distractor_candidate,1,4,Tyrannosaurus rex is one,club,25,14.301228339386508,False
distractor_candidate,1,4,Humpback whales are known,club,25,23.01008994136103,False
distractor_candidate,1,4,Tyrannosaurus rex is one,easy,25,15.600158266905025,False
distractor_candidate,1,4,Humpback whales are known,easy,25,20.22357750107836,False
distractor_candidate,1,4,Tyrannosaurus rex is one,too,25,10.4486587360208,False
distractor_candidate,1,4,Humpback whales are known,too,25,9.974269359117468,False
distractor_candidate,1,4,Tyrannosaurus rex is one,low,25,17.054275707533694,False
distractor_candidate,1,4,Humpback whales are known,low,25,17.13178347276334,False
distractor_candidate,1,4,Tyrannosaurus rex is one,fear,25,12.7254324853418,False
distractor_candidate,1,4,Humpback whales are known,fear,25,19.092132534137285,False
distractor_candidate,1,4,Tyrannosaurus rex is one,wood,25,15.439135726416401,False
distractor_candidate,1,4,Humpback whales are known,wood,25,19.628866997839594,False
distractor_candidate,1,4,Tyrannosaurus rex is one,as,25,15.491374424720075,False
distractor_candidate,1,4,Humpback whales are known,as,25,4.2129097172452745,False
distractor_candidate,1,4,Tyrannosaurus rex is one,walk,25,13.147494420893615,False
distractor_candidate,1,4,Humpback whales are known,walk,25,17.94844240245478,False
distractor_candidate,1,4,Tyrannosaurus rex is one,dog,25,10.177055478611011,False
distractor_candidate,1,4,Humpback whales are known,dog,25,19.466574537457,False
distractor_candidate,1,4,Tyrannosaurus rex is one,app,25,16.780165631004927,False
distractor_candidate,1,4,Humpback whales are known,app,25,22.269319388258708,False
distractor_candidate,1,4,Tyrannosaurus rex is one,goes,25,18.90017375441146,False
distractor_candidate,1,4,Humpback whales are known,goes,25,21.02282903478007,False
distractor_candidate,1,4,Tyrannosaurus rex is one,thus,25,21.714536377244254,False
distractor_candidate,1,4,Humpback whales are known,thus,25,14.717624478488299,False
distractor_candidate,1,4,Tyrannosaurus rex is one,just,25,17.005233134813654,False
distractor_candidate,1,4,Humpback whales are known,just,25,16.384363382448054,False
distractor_candidate,1,4,Tyrannosaurus rex is one,told,25,17.5838543170989,False
distractor_candidate,1,4,Humpback whales are known,told,25,22.54480395013317,False
distractor_candidate,1,4,Tyrannosaurus rex is one,eye,25,9.326077066974593,False
distractor_candidate,1,4,Humpback whales are known,eye,25,21.926436889302924,False
distractor_candidate,1,4,Tyrannosaurus rex is one,an,25,19.004988237014498,False
distractor_candidate,1,4,Humpback whales are known,an,25,16.708781824007207,False
distractor_candidate,1,4,Tyrannosaurus rex is one,knew,25,17.565082066791923,False
distractor_candidate,1,4,Humpback whales are known,knew,25,21.274827645852707,False
distractor_candidate,1,4,Tyrannosaurus rex is one,got,25,19.120799978244303,False
distractor_candidate,1,4,Humpback whales are known,got,25,24.248640199814634,False
distractor_candidate,1,4,Tyrannosaurus rex is one,from,25,12.705324273802919,False
distractor_candidate,1,4,Humpback whales are known,from,25,8.29825715062319,False
distractor_candidate,1,4,Tyrannosaurus rex is one,game,25,11.133621606848747,False
distractor_candidate,1,4,Humpback whales are known,game,25,15.940421126122867,False
distractor_candidate,1,4,Tyrannosaurus rex is one,to,25,14.47946840701831,False
distractor_candidate,1,4,Humpback whales are known,to,25,7.46567262746185,False
distractor_candidate,1,4,Tyrannosaurus rex is one,foot,25,11.088260838718378,False
distractor_candidate,1,4,Humpback whales are known,foot,25,22.821965686818842,False
distractor_candidate,1,4,Tyrannosaurus rex is one,cash,25,24.389828325144553,False
distractor_candidate,1,4,Humpback whales are known,cash,25,23.93192520515293,False
distractor_candidate,1,4,Tyrannosaurus rex is one,code,25,22.763439302799625,False
distractor_candidate,1,4,Humpback whales are known,code,25,23.004736465404974,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,lines,25,21.339145029691778,False
distractor_candidate,1,5,Humpback whales are known for,lines,25,18.45362974454402,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,may,25,17.729846949763324,False
distractor_candidate,1,5,Humpback whales are known for,may,25,18.52529422722795,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,leader,25,22.775725743377265,False
distractor_candidate,1,5,Humpback whales are known for,leader,25,18.787046318396317,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,points,25,20.251779904097447,False
distractor_candidate,1,5,Humpback whales are known for,points,25,15.919768073546056,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,five,25,6.500590606283993,False
distractor_candidate,1,5,Humpback whales are known for,five,25,18.266926754628564,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,news,25,21.374778459089345,False
distractor_candidate,1,5,Humpback whales are known for,news,25,16.45886764266303,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,had,25,22.44440460614308,False
distractor_candidate,1,5,Humpback whales are known for,had,25,21.495546052386416,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,will,25,19.041401779716377,False
distractor_candidate,1,5,Humpback whales are known for,will,25,18.161956799709145,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,hair,25,21.331471851740883,False
distractor_candidate,1,5,Humpback whales are known for,hair,25,15.0435673742647,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,paper,25,21.789833133514406,False
distractor_candidate,1,5,Humpback whales are known for,paper,25,19.591625186691157,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,safe,25,22.789078476390255,False
distractor_candidate,1,5,Humpback whales are known for,safe,25,19.895533665239018,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,rather,25,23.69702442129847,False
distractor_candidate,1,5,Humpback whales are known for,rather,25,23.289252180241544,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,click,25,22.46523239309317,False
distractor_candidate,1,5,Humpback whales are known for,click,25,22.77658152904796,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,wind,25,24.671756045050937,False
distractor_candidate,1,5,Humpback whales are known for,wind,25,16.221486181052526,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,lower,25,22.721607618664965,False
distractor_candidate,1,5,Humpback whales are known for,lower,25,20.824596327950772,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,late,25,15.96428543875659,False
distractor_candidate,1,5,Humpback whales are known for,late,25,16.114495086020167,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,can,25,18.34480600238407,False
distractor_candidate,1,5,Humpback whales are known for,can,25,19.073753780135483,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,top,25,14.952416569307411,False
distractor_candidate,1,5,Humpback whales are known for,top,25,16.507017281459788,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,seven,25,6.145639052821259,False
distractor_candidate,1,5,Humpback whales are known for,seven,25,17.264444010332873,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,for,25,22.216376249017102,False
distractor_candidate,1,5,Humpback whales are known for,for,25,16.261633811069938,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,spend,25,30.86455136487757,True
distractor_candidate,1,5,Humpback whales are known for,spend,25,21.94272571013144,False
distractor_candidate,1,5,Tyrannosaurus rex is one of,agree,25,28.96483925861423,True
distractor_candidate,1,5,Humpback whales are known for,agree,25,25.66847668261212,True
distractor_candidate,1,6,Tyrannosaurus rex is one of the,step,25,23.83118464758353,False
distractor_candidate,1,6,Humpback whales are known for their,step,25,22.178267645308317,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,hello,25,27.227875022792965,True
distractor_candidate,1,6,Humpback whales are known for their,hello,25,23.506354823523512,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,huge,25,15.676167719280352,False
distractor_candidate,1,6,Humpback whales are known for their,huge,25,15.663033748199261,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,cause,25,17.276192489178612,False
distractor_candidate,1,6,Humpback whales are known for their,cause,25,16.65899215865182,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,material,25,19.309847435656327,False
distractor_candidate,1,6,Humpback whales are known for their,material,25,20.785630562710086,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,capital,25,18.472950963472552,False
distractor_candidate,1,6,Humpback whales are known for their,capital,25,17.766604457766928,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,made,25,20.081877555379474,False
distractor_candidate,1,6,Humpback whales are known for their,made,25,20.894589139268312,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,shortly,25,21.077870362362205,False
distractor_candidate,1,6,Humpback whales are known for their,shortly,25,25.283307089462188,True
distractor_candidate,1,6,Tyrannosaurus rex is one of the,sweet,25,18.95535404397549,False
distractor_candidate,1,6,Humpback whales are known for their,sweet,25,13.984203775953247,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,ten,25,12.745166462632401,False
distractor_candidate,1,6,Humpback whales are known for their,ten,25,24.262929894309526,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,fair,25,17.05400603873714,False
distractor_candidate,1,6,Humpback whales are known for their,fair,25,19.131998112607285,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,produced,25,17.652634994693162,False
distractor_candidate,1,6,Humpback whales are known for their,produced,25,21.99969324340324,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,find,25,18.218528084953356,False
distractor_candidate,1,6,Humpback whales are known for their,find,25,17.168598766937635,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,able,25,19.879566795932913,False
distractor_candidate,1,6,Humpback whales are known for their,able,25,21.627147176826636,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,lovely,25,20.15291739707547,False
distractor_candidate,1,6,Humpback whales are known for their,lovely,25,19.83765118426463,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,screen,25,19.653215613618148,False
distractor_candidate,1,6,Humpback whales are known for their,screen,25,21.108133805469233,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,clock,25,24.23742142753355,False
distractor_candidate,1,6,Humpback whales are known for their,clock,25,23.097809348468306,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,total,25,17.029262550792208,False
distractor_candidate,1,6,Humpback whales are known for their,total,25,20.858423251583673,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,boring,25,20.299969442869205,False
distractor_candidate,1,6,Humpback whales are known for their,boring,25,16.45822236375699,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,fired,25,21.613241347608472,False
distractor_candidate,1,6,Humpback whales are known for their,fired,25,25.200659106763556,True
distractor_candidate,1,6,Tyrannosaurus rex is one of the,toward,25,27.347173196321066,True
distractor_candidate,1,6,Humpback whales are known for their,toward,25,24.316156460959753,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,many,25,11.384738290887757,False
distractor_candidate,1,6,Humpback whales are known for their,many,25,17.1351447016918,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,roles,25,19.277152845796703,False
distractor_candidate,1,6,Humpback whales are known for their,roles,25,16.353160226136712,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,write,25,26.702774841456225,True
distractor_candidate,1,6,Humpback whales are known for their,write,25,23.965212791192727,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,allows,25,24.675377311747503,False
distractor_candidate,1,6,Humpback whales are known for their,allows,25,24.884483449694955,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,forces,25,17.511251497071864,False
distractor_candidate,1,6,Humpback whales are known for their,forces,25,18.39956940600241,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,rules,25,15.69595673101923,False
distractor_candidate,1,6,Humpback whales are known for their,rules,25,16.47902400934415,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,depth,25,24.831124800368865,False
distractor_candidate,1,6,Humpback whales are known for their,depth,25,11.21190260607667,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,public,25,16.10951171672877,False
distractor_candidate,1,6,Humpback whales are known for their,public,25,18.759983128456547,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,filled,25,20.86173494950869,False
distractor_candidate,1,6,Humpback whales are known for their,filled,25,25.80073271698683,True
distractor_candidate,1,6,Tyrannosaurus rex is one of the,meeting,25,22.187155708704907,False
distractor_candidate,1,6,Humpback whales are known for their,meeting,25,19.070596178665642,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,loans,25,19.414176239253326,False
distractor_candidate,1,6,Humpback whales are known for their,loans,25,18.28768987610193,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,revealed,25,14.85519133712165,False
distractor_candidate,1,6,Humpback whales are known for their,revealed,25,23.851690483011204,False
distractor_candidate,1,6,Tyrannosaurus rex is one of the,totally,25,25.730068485400317,True
distractor_candidate,1,6,Humpback whales are known for their,totally,25,25.68843767700186,True
distractor_candidate,1,7,Tyrannosaurus rex is one of the most,costs,25,25.926299314173573,True
